Simplified,Pinyin,Level
预言,yù yán,6
预兆,yù zhào,6
冤枉,yuān wang,6
元首,yuán shǒu,6
元素,yuán sù,6
元宵节,yuán xiāo jié,6
原告,yuán gào,6
原理,yuán lǐ,6
原始,yuán shǐ,6
原先,yuán xiān,6
园林,yuán lín,6
圆满,yuán mǎn,6
源泉,yuán quán,6
缘故,yuán gù,6
约束,yuē shù,6
乐谱,yuè pǔ,6
岳母,yuè mǔ,6
孕育,yùn yù,6
蕴藏,yùn cáng,6
运算,yùn suàn,6
运行,yùn xíng,6
酝酿,yùn niàng,6
杂技,zá jì,6
杂交,zá jiāo,6
砸,zá,6
咋,zǎ,6
栽培,zāi péi,6
灾难,zāi nàn,6
宰,zǎi,6
再接再厉,zài jiē zài lì,6
在意,zài yì,6
攒,zǎn,6
暂且,zàn qiě,6
赞叹,zàn tàn,6
赞助,zàn zhù,6
糟蹋,zāo tà,6
遭受,zāo shòu,6
遭殃,zāo yāng,6
遭遇,zāo yù,6
噪音,zào yīn,6
造型,zào xíng,6
责怪,zé guài,6
贼,zéi,6
增添,zēng tiān,6
赠送,zèng sòng,6
扎,zhā,6
扎实,zhā shi,6
渣,zhā,6
眨,zhǎ,6
诈骗,zhà piàn,6
摘要,zhāi yào,6
债券,zhài quàn,6
沾光,zhān guāng,6
瞻仰,zhān yǎng,6
展示,zhǎn shì,6
展望,zhǎn wàng,6
展现,zhǎn xiàn,6
崭新,zhǎn xīn,6
斩钉截铁,zhǎn dīng jié tiě,6
占据,zhàn jù,6
占领,zhàn lǐng,6
战斗,zhàn dòu,6
战略,zhàn lüè,6
战术,zhàn shù,6
战役,zhàn yì,6
章程,zhāng chéng,6
帐篷,zhàng peng,6
障碍,zhàng ài,6
招标,zhāo biāo,6
招收,zhāo shōu,6
朝气蓬勃,zhāo qì péng bó,6
着迷,zháo mí,6
沼泽,zhǎo zé,6
照样,zhào yàng,6
照耀,zhào yào,6
折腾,zhē teng,6
遮挡,zhē dǎng,6
折,zhé,6
折磨,zhé mó,6
侦探,zhēn tàn,6
斟酌,zhēn zhuó,6
珍贵,zhēn guì,6
珍稀,zhēn xī,6
珍珠,zhēn zhū,6
真理,zhēn lǐ,6
真相,zhēn xiàng,6
真挚,zhēn zhì,6
枕头,zhěn tou,6
振奋,zhèn fèn,6
振兴,zhèn xīng,6
镇定,zhèn dìng,6
镇静,zhèn jìng,6
阵地,zhèn dì,6
阵容,zhèn róng,6
震撼,zhèn hàn,6
震惊,zhèn jīng,6
争端,zhēng duān,6
争夺,zhēng duó,6
争气,zhēng qì,6
争先恐后,zhēng xiān kǒng hòu,6
争议,zhēng yì,6
征服,zhēng fú,6
征收,zhēng shōu,6
挣扎,zhēng zhá,6
正月,zhēng yuè,6
蒸发,zhēng fā,6
整顿,zhěng dùn,6
政策,zhèng cè,6
政权,zhèng quán,6
正当,zhèng dāng,6
正负,zhèng fù,6
正规,zhèng guī,6
正经,zhèng jing,6
正气,zhèng qì,6
正义,zhèng yì,6
正宗,zhèng zōng,6
症状,zhèng zhuàng,6
证实,zhèng shí,6
证书,zhèng shū,6
郑重,zhèng zhòng,6
之际,zhī jì,6
支撑,zhī chēng,6
支出,zhī chū,6
支流,zhī liú,6
支配,zhī pèi,6
支援,zhī yuán,6
支柱,zhī zhù,6
枝,zhī,6
知觉,zhī jué,6
知足常乐,zhī zú cháng lè,6
脂肪,zhī fáng,6
侄子,zhí zi,6
值班,zhí bān,6
执行,zhí xíng,6
执着,zhí zhuó,6
殖民地,zhí mín dì,6
直播,zhí bō,6
直径,zhí jìng,6
职能,zhí néng,6
职位,zhí wèi,6
职务,zhí wù,6
指标,zhǐ biāo,6
指定,zhǐ dìng,6
指甲,zhǐ jia,6
指令,zhǐ lìng,6
指南针,zhǐ nán zhēn,6
指示,zhǐ shì,6
指望,zhǐ wàng,6
指责,zhǐ zé,6
制裁,zhì cái,6
制服,zhì fú,6
制约,zhì yuē,6
制止,zhì zhǐ,6
志气,zhì qì,6
智力,zhì lì,6
智能,zhì néng,6
智商,zhì shāng,6
治安,zhì ān,6
治理,zhì lǐ,6
滞留,zhì liú,6
致辞,zhì cí,6
致力,zhì lì,6
致使,zhì shǐ,6
中断,zhōng duàn,6
中立,zhōng lì,6
中央,zhōng yāng,6
忠诚,zhōng chéng,6
忠实,zhōng shí,6
终点,zhōng diǎn,6
终究,zhōng jiū,6
终身,zhōng shēn,6
终止,zhōng zhǐ,6
衷心,zhōng xīn,6
种子,zhǒng zi,6
种族,zhǒng zú,6
肿瘤,zhǒng liú,6
众所周知,zhòng suǒ zhōu zhī,6
种植,zhòng zhí,6
重心,zhòng xīn,6
周边,zhōu biān,6
周密,zhōu mì,6
周年,zhōu nián,6
周期,zhōu qī,6
周折,zhōu zhé,6
周转,zhōu zhuǎn,6
州,zhōu,6
粥,zhōu,6
舟,zhōu,6
昼夜,zhòu yè,6
皱纹,zhòu wén,6
株,zhū,6
诸位,zhū wèi,6
逐年,zhú nián,6
主办,zhǔ bàn,6
主导,zhǔ dǎo,6
主管,zhǔ guǎn,6
主流,zhǔ liú,6
主权,zhǔ quán,6
主义,zhǔ yì,6
嘱咐,zhǔ fù,6
拄,zhǔ,6
住宅,zhù zhái,6
助理,zhù lǐ,6
助手,zhù shǒu,6
注射,zhù shè,6
注视,zhù shì,6
注释,zhù shì,6
注重,zhù zhòng,6
著作,zhù zuò,6
铸造,zhù zào,6
驻扎,zhù zhā,6
拽,zhuài,6
专长,zhuān cháng,6
专程,zhuān chéng,6
专利,zhuān lì,6
专题,zhuān tí,6
砖,zhuān,6
转达,zhuǎn dá,6
转让,zhuǎn ràng,6
转移,zhuǎn yí,6
转折,zhuǎn zhé,6
传记,zhuàn jì,6
庄稼,zhuāng jià,6
庄严,zhuāng yán,6
庄重,zhuāng zhòng,6
装备,zhuāng bèi,6
装卸,zhuāng xiè,6
壮观,zhuàng guān,6
壮丽,zhuàng lì,6
壮烈,zhuàng liè,6
幢,zhuàng,6
追悼,zhuī dào,6
追究,zhuī jiū,6
坠,zhuì,6
准则,zhǔn zé,6
卓越,zhuó yuè,6
琢磨,zhuó mó,6
着手,zhuó shǒu,6
着想,zhuó xiǎng,6
着重,zhuó zhòng,6
姿态,zī tài,6
滋润,zī rùn,6
滋味,zī wèi,6
资本,zī běn,6
资产,zī chǎn,6
资深,zī shēn,6
资助,zī zhù,6
子弹,zǐ dàn,6
自卑,zì bēi,6
自发,zì fā,6
自力更生,zì lì gēng shēng,6
自满,zì mǎn,6
自主,zì zhǔ,6
宗教,zōng jiào,6
宗旨,zōng zhǐ,6
棕色,zōng sè,6
踪迹,zōng jì,6
总而言之,zǒng ér yán zhī,6
总和,zǒng hé,6
纵横,zòng héng,6
走廊,zǒu láng,6
走漏,zǒu lòu,6
走私,zǒu sī,6
揍,zòu,6
租赁,zū lìn,6
足以,zú yǐ,6
祖父,zǔ fù,6
祖国,zǔ guó,6
祖先,zǔ xiān,6
阻碍,zǔ ài,6
阻拦,zǔ lán,6
阻挠,zǔ náo,6
钻研,zuān yán,6
钻石,zuàn shí,6
嘴唇,zuǐ chún,6
罪犯,zuì fàn,6
尊严,zūn yán,6
遵循,zūn xún,6
作弊,zuò bì,6
作废,zuò fèi,6
作风,zuò fēng,6
作息,zuò xī,6
做主,zuò zhǔ,6
座右铭,zuò yòu míng,6
阿拉伯语,Ālābóyǔ,7
哎呀,āiyā,7
哀求,āiqiú,7
挨家挨户,āijiā-āihù,7
癌,ái,7
艾滋病,àizībìng,7
爱理不理,àilǐ-bùlǐ,7
爱面子,ài miànzi,7
碍事,àishì,7
安定,āndìng,7
安抚,ānfǔ,7
安眠药,ānmiányào,7
安稳,ānwěn,7
安心,ānxīn,7
安逸,ānyì,7
按键,ànjiàn,7
按理说,ànlǐ shuō,7
按说,ànshuō,7
暗地里,àndìlǐ,7
暗杀,ànshā,7
暗中,ànzhōng,7
凹,āo,7
傲,ào,7
傲慢,àomàn,7
奥运会,Àoyùnhuì,7
八卦,bāguà,7
芭蕾,bālěi,7
把柄,bǎbǐng,7
靶子,bǎzi,7
坝,bà,7
罢免,bàmiǎn,7
罢休,bàxiū,7
霸占,bàzhàn,7
白白,báibái,7
百分比,bǎifēnbǐ,7
百合,bǎihé,7
百科全书,bǎikē quánshū,7
柏树,bǎishù,7
摆放,bǎifàng,7
摆平,bǎipíng,7
摆设,bǎishe,7
拜会,bàihuì,7
拜见,bàijiàn,7
扳,bān,7
颁奖,bānjiǎng,7
斑点,bāndiǎn,7
搬迁,bānqiān,7
板块,bǎnkuài,7
办不到,bàn bu dào,7
半边天,bànbiāntiān,7
半场,bànchǎng,7
半岛,bàndǎo,7
半路,bànlù,7
半数,bànshù,7
半信半疑,bànxìn-bànyí,7
半真半假,bànzhēn-bànjiǎ,7
扮,bàn,7
伴,bàn,7
伴奏,bànzòu,7
拌,bàn,7
帮手,bāngshou,7
绑,bǎng,7
棒球,bàngqiú,7
包容,bāoróng,7
包扎,bāozā,7
剥,bāo,7
煲,bāo,7
饱满,bǎomǎn,7
宝库,bǎokù,7
宝藏,bǎozàng,7
保暖,bǎonuǎn,7
保鲜,bǎoxiān,7
保修,bǎoxiū,7
保佑,bǎoyòu,7
保质期,bǎozhìqī,7
堡垒,bǎolěi,7
报,bào,7
报废,bàofèi,7
报亭,bàotíng,7
豹,bào,7
暴风骤雨,bàofēng-zhòuyǔ,7
暴利,bàolì,7
暴躁,bàozào,7
爆冷门,bào lěngmén,7
爆满,bàomǎn,7
爆竹,bàozhú,7
悲欢离合,bēihuān-líhé,7
悲痛,bēitòng,7
碑,bēi,7
备课,bèikè,7
备受,bèishòu,7
备用,bèiyòng,7
背面,bèimiàn,7
被捕,bèibǔ,7
奔赴,bēnfù,7
本分,běnfèn,7
本色,běnsè,7
本性,běnxìng,7
本意,běnyì,7
本着,běnzhe,7
奔,bèn,7
笨蛋,bèndàn,7
笨重,bènzhòng,7
绷,bēng,7
绷带,bēngdài,7
逼近,bījìn,7
逼真,bīzhēn,7
比比皆是,bǐbǐ-jiēshì,7
比不上,bǐ bu shàng,7
比起,bǐqǐ,7
比试,bǐshi,7
必不可少,bìbùkěshǎo,7
必定,bìdìng,7
碧绿,bìlǜ,7
壁画,bìhuà,7
避难,bìnàn,7
避暑,bìshǔ,7
边远,biānyuǎn,7
编号,biānhào,7
编剧,biānjù,7
编排,biānpái,7
编写,biānxiě,7
编造,biānzào,7
贬值,biǎnzhí,7
变革,biàngé,7
变幻莫测,biànhuàn-mòcè,7
变异,biànyì,7
便道,biàndào,7
便饭,biànfàn,7
便捷,biànjié,7
便利店,biànlìdiàn,7
辨别,biànbié,7
辩,biàn,7
标,biāo,7
标榜,biāobǎng,7
标签,biāoqiān,7
标示,biāoshì,7
标语,biāoyǔ,7
标致,biāozhì,7
飙升,biāoshēng,7
表白,biǎobái,7
表述,biǎoshù,7
表率,biǎoshuài,7
别具匠心,biéjù-jiàngxīn,7
别看,biékàn,7
别说,biéshuō,7
别提了,biétí le,7
彬彬有礼,bīnbīn-yǒulǐ,7
滨海,bīn hǎi,7
缤纷,bīnfēn,7
冰棍儿,bīnggùnr,7
冰山,bīngshān,7
秉承,bǐngchéng,7
并购,bìnggòu,7
并行,bìngxíng,7
病床,bìngchuáng,7
病症,bìngzhèng,7
拨款,bōkuǎn,7
拨通,bōtōng,7
波及,bōjí,7
波澜,bōlán,7
波折,bōzhé,7
剥夺,bōduó,7
伯伯,bóbo,7
伯父,bófù,7
驳回,bóhuí,7
不定,bùdìng,7
不利于,bùlì yú,7
不慎,bùshèn,7
不适,bùshì,7
不算,bù suàn,7
不屑,bùxiè,7
不懈,bùxiè,7
不亚于,bùyàyú,7
不亦乐乎,bùyìlèhū,7
不翼而飞,bùyì'érfēi,7
不用说,bùyòngshuō,7
不正之风,bùzhèngzhīfēng,7
补给,bǔjǐ,7
哺育,bǔyù,7
不耻下问,bùchǐ-xiàwèn,7
不辞而别,bùcí'érbié,7
不得而知,bùdé'érzhī,7
不服,bùfú,7
不服气,bù fúqì,7
不假思索,bùjiǎ-sīsuǒ,7
不解,bùjiě,7
不经意,bùjīngyì,7
不景气,bùjǐngqì,7
不可避免,bùkě-bìmiǎn,7
不肯,bù kěn,7
不理,bù lǐ,7
不了了之,bùliǎo-liǎozhī,7
不难,bù nán,7
不平,bùpíng,7
不起眼,bùqǐyǎn,7
不容,bùróng,7
不如说,bùrú shuō,7
不同寻常,bùtóng-xúncháng,7
不为人知,bùwéirénzhī,7
不宜,bùyí,7
不已,bùyǐ,7
不以为然,bùyǐwéirán,7
不由自主,bùyóuzìzhǔ,7
不予,bù yǔ,7
不约而同,bùyuē'értóng,7
不知,bùzhī,7
不知不觉,bùzhī-bùjué,7
不准,bù zhǔn,7
步入,bùrù,7
部件,bùjiàn,7
猜谜,cāimí,7
猜想,cāixiǎng,7
才华,cáihuá,7
财经,cáijīng,7
财力,cáilì,7
财物,cáiwù,7
裁,cái,7
裁定,cáidìng,7
裁决,cáijué,7
采,cǎi,7
采矿,cǎikuàng,7
彩电,cǎidiàn,7
彩霞,cǎixiá,7
菜市场,càishìchǎng,7
参见,cānjiàn,7
参军,cānjūn,7
餐桌,cānzhuō,7
残,cán,7
残缺,cánquē,7
惨白,cǎnbái,7
惨痛,cǎntòng,7
惨重,cǎnzhòng,7
苍蝇,cāngying,7
沧桑,cāngsāng,7
藏匿,cángnì,7
藏品,cángpǐn,7
藏身,cángshēn,7
操控,cāokòng,7
槽,cáo,7
草坪,cǎopíng,7
侧重,cèzhòng,7
测算,cèsuàn,7
蹭,cèng,7
差错,chācuò,7
差额,chā'é,7
插手,chāshǒu,7
插图,chātú,7
插嘴,chāzuǐ,7
茶道,chádào,7
茶馆儿,cháguǎnr,7
查处,cháchǔ,7
查明,chámíng,7
查找,cházhǎo,7
察觉,chájué,7
察看,chákàn,7
掺,chān,7
禅杖,chánzhàng,7
缠,chán,7
产,chǎn,7
产地,chǎndì,7
产物,chǎnwù,7
产值,chǎnzhí,7
铲,chǎn,7
铲子,chǎnzi,7
猖狂,chāngkuáng,7
长达,cháng dá,7
长期以来,chángqī yǐlái,7
长效,chángxiào,7
长征,chángzhēng,7
长足,chángzú,7
常理,chánglǐ,7
常人,chángrén,7
常态,chángtài,7
常温,chángwēn,7
嫦娥,Cháng'é,7
厂家,chǎngjiā,7
畅谈,chàngtán,7
抄袭,chāoxí,7
超标,chāobiāo,7
超车,chāochē,7
超前,chāoqián,7
超速,chāosù,7
朝着,cháozhe,7
嘲弄,cháonòng,7
吵嘴,chǎozuǐ,7
车道,chēdào,7
车祸,chēhuò,7
车间,chējiān,7
车轮,chēlún,7
车速,chēsù,7
车位,chēwèi,7
车型,chēxíng,7
车轴,chēzhóu,7
扯,chě,7
彻夜,chèyè,7
撤,chè,7
撤换,chèhuàn,7
沉甸甸,chéndiàndiàn,7
沉浸,chénjìn,7
沉迷,chénmí,7
沉稳,chénwěn,7
趁机,chènjī,7
趁早,chènzǎo,7
趁着,chènzhe,7
称作,chēngzuò,7
成才,chéngcái,7
成家,chéngjiā,7
成年,chéngnián,7
成千上万,chéngqiān-shàngwàn,7
成群结队,chéngqún-jiéduì,7
成问题,chéngwèntí,7
成型,chéngxíng,7
诚心诚意,chéngxīn-chéngyì,7
诚意,chéngyì,7
承载,chéngzài,7
城墙,chéngqiáng,7
乘人之危,chéngrénzhīwēi,7
惩处,chéngchǔ,7
橙汁,chéngzhī,7
逞能,chěngnéng,7
逞强,chěngqiáng,7
吃不上,chī bushàng,7
吃喝玩乐,chī-hē-wán-lè,7
痴呆,chīdāi,7
痴迷,chīmí,7
痴心,chīxīn,7
驰名,chímíng,7
迟迟,chíchí,7
持,chí,7
持之以恒,chízhī-yǐhéng,7
尺度,chǐdù,7
耻辱,chǐrǔ,7
耻笑,chǐxiào,7
冲刺,chōngcì,7
冲浪,chōnglàng,7
冲洗,chōngxǐ,7
冲撞,chōngzhuàng,7
充,chōng,7
重播,chóngbō,7
重返,chóngfǎn,7
重合,chónghé,7
重申,chóngshēn,7
重现,chóngxiàn,7
崇尚,chóngshàng,7
宠,chǒng,7
宠爱,chǒng'ài,7
抽签,chōuqiān,7
仇,chóu,7
仇恨,chóuhèn,7
仇人,chóurén,7
稠,chóu,7
愁眉苦脸,chóuméi-kǔliǎn,7
筹,chóu,7
筹办,chóubàn,7
筹措,chóucuò,7
筹划,chóuhuà,7
筹集,chóují,7
筹码,chóumǎ,7
丑陋,chǒulòu,7
丑闻,chǒuwén,7
瞅,chǒu,7
出版社,chūbǎnshè,7
出厂,chūchǎng,7
出丑,chūchǒu,7
出道,chūdào,7
出发点,chūfādiǎn,7
出风头,chū fēngtou,7
出境,chūjìng,7
出局,chūjú,7
出具,chūjù,7
出口成章,chūkǒu-chéngzhāng,7
出毛病,chū máobìng,7
出难题,chū nántí,7
出人意料,chūrényìliào,7
出任,chūrèn,7
出山,chūshān,7
出手,chūshǒu,7
出头,chūtóu,7
出土,chūtǔ,7
出血,chūxiě,7
出演,chūyǎn,7
出洋相,chū yángxiàng,7
出游,chūyóu,7
出众,chūzhòng,7
出主意,chū zhǔyi,7
出资,chūzī,7
出自,chūzì,7
出走,chūzǒu,7
初次,chūcì,7
初衷,chūzhōng,7
除此之外,chúcǐzhīwài,7
除去,chúqù,7
除外,chúwài,7
处方,chǔfāng,7
触动,chùdòng,7
触觉,chùjué,7
触摸,chùmō,7
触目惊心,chùmù-jīngxīn,7
揣,chuāi,7
揣测,chuǎicè,7
揣摩,chuǎimó,7
踹,chuài,7
穿过,chuānguò,7
穿小鞋,chuān xiǎoxié,7
穿着,chuānzhuó,7
传承,chuánchéng,7
传奇,chuánqí,7
传染病,chuánrǎnbìng,7
传人,chuánrén,7
传闻,chuánwén,7
船桨,chuánjiǎng,7
喘,chuǎn,7
喘息,chuǎnxī,7
串门,chuànmén,7
创伤,chuāngshāng,7
床位,chuángwèi,7
创,chuàng,7
创始人,chuàngshǐrén,7
吹了,chuī le,7
垂,chuí,7
垂头丧气,chuítóu-sàngqì,7
捶,chuí,7
锤子,chuízi,7
纯朴,chúnpǔ,7
醇厚,chúnhòu,7
蠢,chǔn,7
戳,chuō,7
绰号,chuòhào,7
瓷,cí,7
瓷器,cíqì,7
辞,cí,7
辞呈,cíchéng,7
辞去,cíqù,7
辞退,cítuì,7
磁卡,cíkǎ,7
磁盘,cípán,7
此起彼伏,cǐqǐ-bǐfú,7
次日,cìrì,7
刺耳,cì'ěr,7
刺骨,cìgǔ,7
刺绣,cìxiù,7
赐,cì,7
赐教,cìjiào,7
匆匆,cōngcōng,7
葱,cōng,7
从今以后,cóng jīn yǐhòu,7
从来不,cónglái bù,7
从容不迫,cóngróng-bùpò,7
从头,cóngtóu,7
从未,cóngwèi,7
从业,cóngyè,7
从早到晚,cóngzǎo-dàowǎn,7
丛林,cónglín,7
凑,còu,7
凑巧,còuqiǎo,7
粗暴,cūbào,7
粗略,cūlüè,7
粗心大意,cūxīn-dàyì,7
促成,cùchéng,7
簇拥,cùyōng,7
催促,cuīcù,7
催眠,cuīmián,7
摧毁,cuīhuǐ,7
翠绿,cuìlǜ,7
存放,cúnfàng,7
存心,cúnxīn,7
存折,cúnzhé,7
措手不及,cuòshǒu-bùjí,7
错别字,cuòbiézì,7
错觉,cuòjué,7
错位,cuòwèi,7
错综复杂,cuòzōng-fùzá,7
搭乘,dāchéng,7
搭建,dājiàn,7
达标,dábiāo,7
打岔,dǎchà,7
打倒,dǎdǎo,7
打盹儿,dǎdǔnr,7
打搅,dǎjiǎo,7
打捞,dǎlāo,7
打磨,dǎmó,7
打通,dǎtōng,7
大包大揽,dàbāo-dàlǎn,7
大笔,dàbǐ,7
大吃一惊,dàchī-yījīng,7
大大咧咧,dàdaliēliē,7
大地,dàdì,7
大队,dàduì,7
大幅度,dà fúdù,7
大公无私,dàgōng-wúsī,7
大家庭,dàjiātíng,7
大街小巷,dàjiē-xiǎoxiàng,7
大惊小怪,dàjīng-xiǎoguài,7
大局,dàjú,7
大款,dàkuǎn,7
大面积,dà miànjī,7
大名鼎鼎,dàmíng-dǐngdǐng,7
大模大样,dàmú-dàyàng,7
大棚,dàpéng,7
大片,dàpiàn,7
大气,dàqì,7
大数据,dàshùjù,7
大体上,dàtǐ shang,7
大同小异,dàtóng-xiǎoyì,7
大腕儿,dàwànr,7
大选,dàxuǎn,7
大雁,dàyàn,7
大有可为,dàyǒu-kěwéi,7
大宗,dàzōng,7
逮,dǎi,7
代号,dàihào,7
代理人,dàilǐrén,7
代言人,dàiyánrén,7
带队,dàiduì,7
带路,dàilù,7
带头,dàitóu,7
带头人,dàitóurén,7
待,dài,7
怠工,dàigōng,7
担,dān,7
担当,dāndāng,7
担负,dānfù,7
单边,dānbiān,7
单薄,dānbó,7
单方面,dānfāngmiàn,7
单身,dānshēn,7
耽搁,dānge,7
胆子,dǎnzi,7
但愿,dànyuàn,7
担子,dànzi,7
淡化,dànhuà,7
当即,dāngjí,7
当今,dāngjīn,7
当日,dāngrì,7
当下,dāngxià,7
当着,dāngzhe,7
当之无愧,dāngzhīwúkuì,7
当众,dāngzhòng,7
当晚,dàngwǎn,7
当真,dàngzhēn,7
荡漾,dàngyàng,7
导火索,dǎohuǒsuǒ,7
导师,dǎoshī,7
倒卖,dǎomài,7
倒塌,dǎotā,7
倒下,dǎoxia,7
到头来,dàotóulái,7
到位,dàowèi,7
倒计时,dàojìshí,7
倒数,dàoshǔ,7
盗,dào,7
悼念,dàoniàn,7
道具,dàojù,7
稻草,dàocǎo,7
得当,dédàng,7
得失,déshī,7
得手,déshǒu,7
得体,détǐ,7
得益于,déyì yú,7
得意扬扬,déyì-yángyáng,7
得知,dézhī,7
德,dé,7
灯泡,dēngpào,7
登机,dēngjī,7
凳子,dèngzi,7
低调,dīdiào,7
低估,dīgū,7
低谷,dīgǔ,7
低价,dījià,7
低迷,dīmí,7
低碳,dītàn,7
低下,dīxià,7
堤,dī,7
提防,dīfang,7
笛子,dízi,7
抵触,dǐchù,7
抵挡,dǐdǎng,7
抵消,dǐxiāo,7
抵押,dǐyā,7
抵御,dǐyù,7
底层,dǐcéng,7
底线,dǐxiàn,7
底蕴,dǐyùn,7
底子,dǐzi,7
地段,dìduàn,7
地下水,dìxiàshuǐ,7
地狱,dìyù,7
地域,dìyù,7
弟子,dìzǐ,7
帝国,dìguó,7
帝国主义,dìguó zhǔyì,7
递交,dìjiāo,7
第一手,dìyīshǒu,7
第一线,dìyīxiàn,7
颠覆,diānfù,7
巅峰,diānfēng,7
典范,diǎnfàn,7
点火,diǎnhuǒ,7
点击率,diǎnjīlǜ,7
点评,diǎnpíng,7
点子,diǎnzi,7
电报,diànbào,7
电铃,diànlíng,7
电网,diànwǎng,7
电线,diànxiàn,7
电信,diànxìn,7
电讯,diànxùn,7
垫底,diàndǐ,7
垫子,diànzi,7
淀粉,diànfěn,7
殿堂,diàntáng,7
刁难,diāonàn,7
雕,diāo,7
吊销,diàoxiāo,7
钓鱼,diàoyú,7
调度,diàodù,7
掉队,diàoduì,7
掉头,diàotóu,7
爹,diē,7
迭起,diéqǐ,7
叠,dié,7
钉子,dīngzi,7
顶多,dǐngduō,7
顶级,dǐngjí,7
顶尖,dǐngjiān,7
订单,dìngdān,7
订购,dìnggòu,7
订婚,dìnghūn,7
订立,dìnglì,7
钉,dìng,7
定金,dìngjīn,7
定居,dìngjū,7
定论,dìnglùn,7
定为,dìngwéi,7
定向,dìngxiàng,7
定心丸,dìngxīnwán,7
定做,dìngzuò,7
丢掉,diūdiào,7
丢脸,diūliǎn,7
丢弃,diūqì,7
丢失,diūshī,7
东奔西走,dōngbēn-xīzǒu,7
董事,dǒngshì,7
董事会,dǒngshìhuì,7
懂事,dǒngshì,7
动不动,dòngbudòng,7
动感,dònggǎn,7
动工,dònggōng,7
动弹,dòngtan,7
动听,dòngtīng,7
动向,dòngxiàng,7
动用,dòngyòng,7
栋梁,dòngliáng,7
兜儿,dōur,7
兜售,dōushòu,7
抖,dǒu,7
陡,dǒu,7
斗,dòu,7
斗志,dòuzhì,7
豆浆,dòujiāng,7
豆子,dòuzi,7
都会,dūhuì,7
独,dú,7
独唱,dúchàng,7
独家,dújiā,7
独立自主,dúlì-zìzhǔ,7
独身,dúshēn,7
独一无二,dúyī-wú'èr,7
妒忌,dùjì,7
度,dù,7
知名度,zhīmíngdù,7
度假,dùjià,7
渡过,dùguò,7
短缺,duǎnquē,7
短暂,duǎnzàn,7
段落,duànluò,7
断断续续,duànduànxùxù,7
断裂,duànliè,7
堆砌,duīqì,7
队形,duìxíng,7
对白,duìbái,7
对得起,duìdeqǐ,7
对弈,duìyì,7
对峙,duìzhì,7
对准,duìzhǔn,7
敦促,dūncù,7
敦厚,dūnhòu,7
炖,dùn,7
多边,duōbiān,7
多功能,duōgōngnéng,7
多劳多得,duōláo-duōdé,7
多年来,duō nián lái,7
多心,duōxīn,7
多元,duōyuán,7
夺冠,duóguàn,7
夺魁,duókuí,7
躲避,duǒbì,7
舵手,duòshǒu,7
讹诈,ézhà,7
俄语,Éyǔ,7
鹅,é,7
厄运,èyùn,7
恶,è,7
恶性,èxìng,7
恶意,èyì,7
鳄鱼,èyú,7
恩赐,ēncì,7
恩惠,ēnhuì,7
恩情,ēnqíng,7
耳光,ěrguāng,7
耳目一新,ěrmù-yīxīn,7
耳熟能详,ěrshú-néngxiáng,7
耳闻目睹,ěrwén-mùdǔ,7
二手车,èrshǒuchē,7
发布会,fābùhuì,7
发电机,fādiànjī,7
发愤图强,fāfèn-túqiáng,7
发光,fāguāng,7
发火,fāhuǒ,7
发酵,fājiào,7
发掘,fājué,7
发愣,fālèng,7
发脾气,fā píqi,7
发起人,fāqǐrén,7
发热,fārè,7
发泄,fāxiè,7
发扬光大,fāyáng-guāngdà,7
发源地,fāyuándì,7
发作,fāzuò,7
阀门,fámén,7
发型,fàxíng,7
帆,fān,7
帆船,fānchuán,7
翻番,fānfān,7
翻来覆去,fānlái-fùqù,7
翻天覆地,fāntiān-fùdì,7
凡,fán,7
烦闷,fánmèn,7
烦躁,fánzào,7
繁重,fánzhòng,7
反差,fǎnchā,7
反倒,fǎndào,7
反过来,fǎn guòlái,7
反击,fǎnjī,7
反弹,fǎntán,7
反省,fǎnxǐng,7
返还,fǎnhuán,7
犯愁,fànchóu,7
饭碗,fànwǎn,7
方方面面,fāngfāngmiànmiàn,7
方向盘,fāngxiàngpán,7
防盗,fángdào,7
防盗门,fángdàomén,7
防护,fánghù,7
防火墙,fánghuǒqiáng,7
防卫,fángwèi,7
防汛,fángxùn,7
防疫,fángyì,7
妨害,fánghài,7
房地产,fángdìchǎn,7
仿,fǎng,7
仿制,fǎngzhì,7
访谈,fǎngtán,7
放过,fàngguò,7
放水,fàngshuǐ,7
放肆,fàngsì,7
放映,fàngyìng,7
放置,fàngzhì,7
放纵,fàngzòng,7
飞速,fēisù,7
飞往,fēiwǎng,7
非金属,fēijīnshǔ,7
非得,fēiděi,7
非凡,fēifán,7
绯闻,fēiwén,7
肥料,féiliào,7
肥胖,féipàng,7
废,fèi,7
废品,fèipǐn,7
废物,fèiwù,7
沸沸扬扬,fèifèiyángyáng,7
费劲,fèijìn,7
分担,fēndān,7
分割,fēngē,7
分化,fēnhuà,7
分赃,fēnzāng,7
分支,fēnzhī,7
芬芳,fēnfāng,7
氛围,fēnwéi,7
坟,fén,7
焚烧,fénshāo,7
粉,fěn,7
粉丝,fěnsī,7
分外,fènwài,7
份额,fèn'é,7
奋力,fènlì,7
奋勇,fènyǒng,7
粪,fèn,7
粪便,fènbiàn,7
丰富多彩,fēngfù-duōcǎi,7
丰厚,fēnghòu,7
丰硕,fēngshuò,7
风波,fēngbō,7
风采,fēngcǎi,7
风餐露宿,fēngcān-lùsù,7
风范,fēngfàn,7
